"","Date","Type","Price","Landsize","BuildingArea","Rooms","Bathroom","Car","YearBuilt","Distance","Regionname","Propertycount"
"5807","12/11/2016","h",985000,NA,NA,4,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5808","13/08/2016","h",1234500,169,127,2,2,2,2008,"4.2","Northern Metropolitan","5263"
"5809","13/08/2016","u",666000,1111,92,2,1,2,1998,"4.2","Northern Metropolitan","5263"
"5810","13/08/2016","u",NA,NA,NA,2,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5811","13/08/2016","h",785000,NA,NA,2,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5812","13/08/2016","u",564000,NA,NA,2,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5813","14/05/2016","h",825000,211,88,2,1,1,1915,"4.2","Northern Metropolitan","5263"
"5814","14/05/2016","t",770000,0,NA,2,2,1,NA,"4.2","Northern Metropolitan","5263"
"5815","14/05/2016","u",NA,NA,NA,2,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5816","15/10/2016","h",1135000,0,NA,3,1,0,NA,"4.2","Northern Metropolitan","5263"
"5817","15/10/2016","h",975000,0,NA,4,3,1,NA,"4.2","Northern Metropolitan","5263"
"5818","16/04/2016","t",812000,132,79,2,1,0,1887,"4.2","Northern Metropolitan","5263"
"5819","16/04/2016","h",1900000,566,270,5,2,2,1890,"4.2","Northern Metropolitan","5263"
"5820","17/09/2016","t",542000,NA,NA,1,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5821","18/03/2017","u",445000,0,67,1,1,0,1997,"4.2","Northern Metropolitan","5263"
"5822","18/06/2016","h",732000,94,130,2,2,1,2002,"4.2","Northern Metropolitan","5263"
"5823","19/11/2016","h",1260000,250,147,3,2,2,1900,"4.2","Northern Metropolitan","5263"
"5824","19/11/2016","h",1000000,211,132,3,2,2,1997,"4.2","Northern Metropolitan","5263"
"5825","19/11/2016","h",1155000,197,101,2,1,1,1890,"4.2","Northern Metropolitan","5263"
"5826","19/11/2016","t",700000,62,NA,2,1,3,1997,"4.2","Northern Metropolitan","5263"
"5827","22/05/2016","h",813500,165,NA,3,1,1,NA,"4.2","Northern Metropolitan","5263"
"5828","22/08/2016","u",526000,0,NA,2,0,0,NA,"4.2","Northern Metropolitan","5263"
"5829","22/08/2016","t",790000,1181,136,3,2,2,2003,"4.2","Northern Metropolitan","5263"
"5830","22/08/2016","h",1365000,242,NA,4,2,1,NA,"4.2","Northern Metropolitan","5263"
"5831","22/08/2016","t",700000,324,97,2,2,1,2009,"4.2","Northern Metropolitan","5263"
"5832","22/08/2016","u",370000,0,NA,1,1,2,NA,"4.2","Northern Metropolitan","5263"
"5833","22/08/2016","h",1230000,312,109,3,1,1,1915,"4.2","Northern Metropolitan","5263"
"5834","22/08/2016","u",312000,NA,NA,1,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5835","22/08/2016","h",1370000,NA,NA,4,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5836","23/04/2016","u",460000,0,84,2,1,1,2010,"4.2","Northern Metropolitan","5263"
"5837","23/04/2016","u",395000,0,80,2,1,1,2002,"4.2","Northern Metropolitan","5263"
"5838","24/09/2016","h",1001000,301,NA,5,1,0,NA,"4.2","Northern Metropolitan","5263"
"5839","24/09/2016","h",850000,169,90,2,1,1,1900,"4.2","Northern Metropolitan","5263"
"5840","24/09/2016","u",310000,NA,NA,1,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5841","24/09/2016","u",310000,NA,NA,1,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5842","25/02/2017","t",730000,NA,NA,2,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5843","25/02/2017","h",1200000,NA,NA,4,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5844","25/02/2017","h",1335000,459,NA,3,1,3,NA,"4.2","Northern Metropolitan","5263"
"5845","25/02/2017","h",NA,NA,NA,4,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5846","25/02/2017","h",868000,97,103,2,1,1,2000,"4.2","Northern Metropolitan","5263"
"5847","26/07/2016","h",960000,179,NA,2,1,0,1900,"4.2","Northern Metropolitan","5263"
"5848","26/07/2016","t",773000,0,90,2,1,1,1970,"4.2","Northern Metropolitan","5263"
"5849","27/06/2016","u",631090,2136,94,2,2,1,2012,"4.2","Northern Metropolitan","5263"
"5850","27/06/2016","u",NA,0,NA,2,2,1,NA,"4.2","Northern Metropolitan","5263"
"5851","27/06/2016","u",410000,0,86,2,1,1,2000,"4.2","Northern Metropolitan","5263"
"5852","27/06/2016","u",370000,NA,NA,2,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5853","27/11/2016","u",425000,0,59,2,1,1,2006,"4.2","Northern Metropolitan","5263"
"5854","27/11/2016","u",NA,0,NA,2,1,1,NA,"4.2","Northern Metropolitan","5263"
"5855","27/11/2016","h",1211000,183,NA,2,1,1,NA,"4.2","Northern Metropolitan","5263"
"5856","27/11/2016","u",506000,0,NA,2,1,1,NA,"4.2","Northern Metropolitan","5263"
"5857","28/05/2016","h",806000,173,NA,2,1,1,NA,"4.2","Northern Metropolitan","5263"
"5858","28/05/2016","t",NA,NA,NA,4,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5859","28/05/2016","t",387500,NA,NA,1,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5860","28/05/2016","u",330000,NA,NA,1,NA,NA,NA,"4.2","Northern Metropolitan","5263"
"5861","28/05/2016","h",829000,84,NA,3,2,2,NA,"4.2","Northern Metropolitan","5263"
"5862","28/08/2016","h",786000,149,NA,2,1,0,NA,"4.2","Northern Metropolitan","5263"
"5863","30/07/2016","u",458000,0,NA,2,1,1,NA,"4.2","Northern Metropolitan","5263"
"5864","3/09/2016","h",1635000,396,NA,3,1,2,1990,"5.6","Southern Metropolitan","10331"
"5865","3/09/2016","h",NA,NA,NA,2,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5866","3/09/2016","h",4800000,697,NA,2,2,1,NA,"5.6","Southern Metropolitan","10331"
"5867","3/09/2016","u",970000,NA,NA,3,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5868","3/09/2016","h",6240000,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5869","3/12/2016","u",562500,0,NA,2,2,1,NA,"5.6","Southern Metropolitan","10331"
"5870","3/12/2016","u",NA,NA,NA,3,2,1,NA,"5.6","Southern Metropolitan","10331"
"5871","3/12/2016","u",520000,0,12,2,1,1,NA,"5.6","Southern Metropolitan","10331"
"5872","3/12/2016","h",2250000,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5873","3/12/2016","h",4350000,853,NA,5,3,2,1930,"5.6","Southern Metropolitan","10331"
"5874","4/03/2017","h",1528500,375,NA,3,1,1,NA,"5.6","Southern Metropolitan","10331"
"5875","4/03/2017","u",630000,91,NA,2,1,2,1970,"5.6","Southern Metropolitan","10331"
"5876","4/03/2017","h",1690000,358,NA,4,3,1,NA,"5.6","Southern Metropolitan","10331"
"5877","4/03/2017","h",3820000,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5878","4/03/2017","u",610000,745,72,2,1,1,1968,"5.6","Southern Metropolitan","10331"
"5879","4/03/2017","h",NA,649,260,4,2,2,1980,"5.6","Southern Metropolitan","10331"
"5880","4/03/2017","h",1490000,597,NA,3,2,2,1970,"5.6","Southern Metropolitan","10331"
"5881","4/03/2017","h",NA,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5882","4/06/2016","h",NA,NA,NA,3,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5883","4/06/2016","h",NA,1464,NA,5,3,4,1890,"5.6","Southern Metropolitan","10331"
"5884","4/06/2016","u",NA,0,64,2,1,1,1960,"5.6","Southern Metropolitan","10331"
"5885","4/06/2016","u",588000,0,NA,2,1,1,1982,"5.6","Southern Metropolitan","10331"
"5886","4/06/2016","h",1380000,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5887","4/06/2016","t",1185000,NA,NA,3,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5888","4/06/2016","u",882000,0,141,3,2,2,1950,"5.6","Southern Metropolitan","10331"
"5889","6/08/2016","u",831000,0,NA,2,1,1,1970,"5.6","Southern Metropolitan","10331"
"5890","6/08/2016","h",2130000,649,NA,4,2,2,1985,"5.6","Southern Metropolitan","10331"
"5891","6/08/2016","h",NA,741,342,5,2,2,1996,"5.6","Southern Metropolitan","10331"
"5892","6/08/2016","u",650000,0,NA,2,1,1,NA,"5.6","Southern Metropolitan","10331"
"5893","6/08/2016","u",599000,0,NA,2,1,1,NA,"5.6","Southern Metropolitan","10331"
"5894","6/08/2016","h",NA,221,101,2,2,0,1890,"5.6","Southern Metropolitan","10331"
"5895","6/08/2016","u",820000,0,NA,2,1,2,NA,"5.6","Southern Metropolitan","10331"
"5896","6/08/2016","h",2300000,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5897","7/05/2016","h",1800000,NA,NA,3,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5898","7/05/2016","h",2200000,735,NA,4,1,2,NA,"5.6","Southern Metropolitan","10331"
"5899","7/05/2016","h",NA,697,303,5,3,2,1920,"5.6","Southern Metropolitan","10331"
"5900","7/05/2016","h",NA,260,113,3,1,1,1900,"5.6","Southern Metropolitan","10331"
"5901","7/05/2016","h",3700000,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5902","7/11/2016","h",3550000,992,374,4,3,4,1935,"5.6","Southern Metropolitan","10331"
"5903","7/11/2016","h",1326000,405,80,2,1,2,1890,"5.6","Southern Metropolitan","10331"
"5904","7/11/2016","h",NA,283,215,4,3,2,2014,"5.6","Southern Metropolitan","10331"
"5905","7/11/2016","h",NA,181,NA,3,1,2,NA,"5.6","Southern Metropolitan","10331"
"5906","7/11/2016","u",610000,0,NA,2,1,1,1960,"5.6","Southern Metropolitan","10331"
"5907","8/10/2016","h",1950000,400,251,4,2,2,2000,"5.6","Southern Metropolitan","10331"
"5908","8/10/2016","h",1210000,NA,NA,2,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5909","10/09/2016","h",1875000,426,NA,3,2,2,NA,"5.6","Southern Metropolitan","10331"
"5910","10/09/2016","h",2850000,815,NA,5,2,2,NA,"5.6","Southern Metropolitan","10331"
"5911","10/09/2016","h",2110000,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5912","10/09/2016","h",2550000,603,220,4,2,2,1930,"5.6","Southern Metropolitan","10331"
"5913","10/09/2016","h",NA,1210,NA,3,1,2,NA,"5.6","Southern Metropolitan","10331"
"5914","10/09/2016","h",NA,506,297,5,4,1,1930,"5.6","Southern Metropolitan","10331"
"5915","10/09/2016","h",NA,NA,NA,3,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5916","10/09/2016","h",1878000,392,426,3,2,1,2015,"5.6","Southern Metropolitan","10331"
"5917","10/09/2016","h",1200000,NA,NA,3,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5918","10/12/2016","h",NA,660,166,3,1,2,1930,"5.6","Southern Metropolitan","10331"
"5919","10/12/2016","h",1910000,277,199,4,3,2,2016,"5.6","Southern Metropolitan","10331"
"5920","10/12/2016","h",3620000,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5921","10/12/2016","h",1410000,304,127,3,1,2,1885,"5.6","Southern Metropolitan","10331"
"5922","10/12/2016","u",515000,743,NA,2,1,1,NA,"5.6","Southern Metropolitan","10331"
"5923","10/12/2016","h",2310000,782,175,3,1,2,1920,"5.6","Southern Metropolitan","10331"
"5924","10/12/2016","h",890000,0,NA,2,1,1,1970,"5.6","Southern Metropolitan","10331"
"5925","11/02/2017","h",1668000,289,NA,3,2,2,NA,"5.6","Southern Metropolitan","10331"
"5926","11/03/2017","h",2315000,364,183,4,2,0,1900,"5.6","Southern Metropolitan","10331"
"5927","12/11/2016","t",800000,848,97,3,2,2,1970,"5.6","Southern Metropolitan","10331"
"5928","12/11/2016","u",NA,901,NA,2,1,1,1960,"5.6","Southern Metropolitan","10331"
"5929","12/11/2016","h",NA,840,223,4,2,3,1880,"5.6","Southern Metropolitan","10331"
"5930","12/11/2016","h",1950000,596,NA,2,1,4,NA,"5.6","Southern Metropolitan","10331"
"5931","12/11/2016","h",4850000,957,400,5,4,4,1930,"5.6","Southern Metropolitan","10331"
"5932","12/11/2016","h",NA,360,232,4,3,2,2012,"5.6","Southern Metropolitan","10331"
"5933","12/11/2016","h",NA,535,NA,4,2,2,NA,"5.6","Southern Metropolitan","10331"
"5934","12/11/2016","t",NA,1817,NA,2,1,1,NA,"5.6","Southern Metropolitan","10331"
"5935","12/11/2016","t",850000,NA,NA,2,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5936","12/11/2016","h",NA,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5937","13/08/2016","h",2770000,1197,NA,3,3,4,1927,"5.6","Southern Metropolitan","10331"
"5938","13/08/2016","h",6500000,1334,365,6,6,3,1890,"5.6","Southern Metropolitan","10331"
"5939","13/08/2016","h",2250000,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5940","13/08/2016","u",843000,NA,NA,2,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5941","13/08/2016","u",725000,NA,NA,2,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5942","13/08/2016","t",NA,308,221,4,2,2,1998,"5.6","Southern Metropolitan","10331"
"5943","13/08/2016","u",580000,0,90,2,1,1,1970,"5.6","Southern Metropolitan","10331"
"5944","14/05/2016","h",NA,268,131,2,1,1,1920,"5.6","Southern Metropolitan","10331"
"5945","14/05/2016","u",525000,0,NA,2,1,1,NA,"5.6","Southern Metropolitan","10331"
"5946","14/05/2016","h",1905000,591,190,3,2,2,1910,"5.6","Southern Metropolitan","10331"
"5947","14/05/2016","u",478000,0,51,2,1,1,1970,"5.6","Southern Metropolitan","10331"
"5948","14/05/2016","h",1205000,NA,NA,2,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5949","15/10/2016","u",672000,0,77,2,1,1,1966,"5.6","Southern Metropolitan","10331"
"5950","15/10/2016","h",2286000,712,237,4,3,2,1975,"5.6","Southern Metropolitan","10331"
"5951","15/10/2016","h",NA,385,131,3,1,1,1960,"5.6","Southern Metropolitan","10331"
"5952","15/10/2016","h",NA,410,139,3,1,0,1920,"5.6","Southern Metropolitan","10331"
"5953","15/10/2016","h",2600000,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5954","15/10/2016","h",NA,410,NA,3,2,3,1995,"5.6","Southern Metropolitan","10331"
"5955","15/10/2016","h",1575000,397,80,3,2,2,1940,"5.6","Southern Metropolitan","10331"
"5956","15/10/2016","u",590000,0,80,2,1,1,1975,"5.6","Southern Metropolitan","10331"
"5957","15/10/2016","h",NA,1160,320,5,3,2,1920,"5.6","Southern Metropolitan","10331"
"5958","15/10/2016","u",765000,0,NA,2,1,2,1960,"5.6","Southern Metropolitan","10331"
"5959","15/10/2016","h",1507000,667,NA,2,1,2,NA,"5.6","Southern Metropolitan","10331"
"5960","16/04/2016","h",NA,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5961","16/04/2016","h",2650000,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5962","16/04/2016","u",950000,NA,NA,2,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5963","16/04/2016","h",972500,0,NA,3,2,2,1970,"5.6","Southern Metropolitan","10331"
"5964","17/09/2016","t",672000,0,NA,2,1,1,1980,"5.6","Southern Metropolitan","10331"
"5965","17/09/2016","u",787000,NA,NA,2,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5966","17/09/2016","h",2350000,861,358,4,2,2,1983,"5.6","Southern Metropolitan","10331"
"5967","17/09/2016","h",1312000,687,180,4,2,1,1955,"5.6","Southern Metropolitan","10331"
"5968","17/09/2016","u",890000,89,87,2,2,1,1965,"5.6","Southern Metropolitan","10331"
"5969","17/09/2016","h",NA,593,158,3,1,1,1925,"5.6","Southern Metropolitan","10331"
"5970","17/09/2016","h",2117000,520,NA,4,1,2,NA,"5.6","Southern Metropolitan","10331"
"5971","17/09/2016","h",1331000,424,89,2,1,1,1940,"5.6","Southern Metropolitan","10331"
"5972","17/09/2016","h",1800000,586,187,4,2,2,1940,"5.6","Southern Metropolitan","10331"
"5973","17/09/2016","h",2513000,832,NA,4,1,2,NA,"5.6","Southern Metropolitan","10331"
"5974","17/09/2016","h",NA,209,NA,3,2,2,2000,"5.6","Southern Metropolitan","10331"
"5975","17/09/2016","h",NA,303,220,4,3,2,1999,"5.6","Southern Metropolitan","10331"
"5976","17/09/2016","h",NA,546,290,4,2,2,1975,"5.6","Southern Metropolitan","10331"
"5977","18/03/2017","h",NA,202,NA,3,2,1,NA,"5.6","Southern Metropolitan","10331"
"5978","18/03/2017","h",NA,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5979","18/03/2017","h",1476000,288,203,3,2,2,1997,"5.6","Southern Metropolitan","10331"
"5980","18/03/2017","h",2590000,660,215,4,2,2,1928,"5.6","Southern Metropolitan","10331"
"5981","18/03/2017","h",2625000,717,225,4,2,2,1890,"5.6","Southern Metropolitan","10331"
"5982","18/03/2017","h",NA,267,176,3,2,1,1880,"5.6","Southern Metropolitan","10331"
"5983","18/03/2017","h",NA,455,120,3,1,4,1920,"5.6","Southern Metropolitan","10331"
"5984","18/03/2017","h",NA,1182,NA,4,2,2,NA,"5.6","Southern Metropolitan","10331"
"5985","18/03/2017","h",3800000,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5986","18/03/2017","h",3130000,NA,NA,8,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5987","18/03/2017","h",2265000,650,242,4,1,1,1930,"5.6","Southern Metropolitan","10331"
"5988","18/03/2017","h",NA,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5989","18/03/2017","h",NA,907,NA,5,2,1,NA,"5.6","Southern Metropolitan","10331"
"5990","18/06/2016","h",NA,0,NA,3,2,2,NA,"5.6","Southern Metropolitan","10331"
"5991","18/06/2016","h",NA,514,NA,4,2,2,1920,"5.6","Southern Metropolitan","10331"
"5992","18/06/2016","t",NA,192,NA,3,2,2,NA,"5.6","Southern Metropolitan","10331"
"5993","18/06/2016","h",1975000,531,1022,5,2,1,1890,"5.6","Southern Metropolitan","10331"
"5994","18/06/2016","h",NA,3064,38,4,3,3,2008,"5.6","Southern Metropolitan","10331"
"5995","18/06/2016","h",NA,639,NA,3,2,2,NA,"5.6","Southern Metropolitan","10331"
"5996","18/06/2016","h",2075000,764,NA,4,2,2,NA,"5.6","Southern Metropolitan","10331"
"5997","18/06/2016","h",2550000,597,342,5,4,2,2016,"5.6","Southern Metropolitan","10331"
"5998","18/06/2016","h",2821000,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"5999","19/11/2016","h",2240000,820,NA,4,2,2,NA,"5.6","Southern Metropolitan","10331"
"6000","19/11/2016","h",1275000,381,NA,2,1,0,NA,"5.6","Southern Metropolitan","10331"
"6001","19/11/2016","h",NA,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6002","19/11/2016","t",1330000,205,184,3,2,2,1995,"5.6","Southern Metropolitan","10331"
"6003","22/05/2016","u",720000,0,NA,3,1,1,NA,"5.6","Southern Metropolitan","10331"
"6004","22/05/2016","h",NA,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6005","22/05/2016","t",NA,NA,NA,3,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6006","22/05/2016","h",1450000,247,204,3,2,2,1998,"5.6","Southern Metropolitan","10331"
"6007","22/05/2016","h",NA,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6008","22/05/2016","h",2760000,NA,NA,5,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6009","22/08/2016","h",NA,563,NA,3,3,2,NA,"5.6","Southern Metropolitan","10331"
"6010","22/08/2016","h",3650000,1353,282,3,2,3,1960,"5.6","Southern Metropolitan","10331"
"6011","22/08/2016","h",1528000,NA,NA,3,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6012","22/08/2016","h",NA,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6013","23/04/2016","u",551000,0,86,2,1,2,1992,"5.6","Southern Metropolitan","10331"
"6014","23/04/2016","u",NA,0,NA,2,1,1,NA,"5.6","Southern Metropolitan","10331"
"6015","23/04/2016","h",2800000,919,NA,4,1,0,NA,"5.6","Southern Metropolitan","10331"
"6016","23/04/2016","h",2215000,NA,NA,3,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6017","24/09/2016","u",557000,0,NA,2,1,1,NA,"5.6","Southern Metropolitan","10331"
"6018","24/09/2016","h",NA,267,500,2,2,26,2011,"5.6","Southern Metropolitan","10331"
"6019","24/09/2016","h",1410000,519,NA,3,1,1,NA,"5.6","Southern Metropolitan","10331"
"6020","24/09/2016","t",1000000,317,NA,4,3,2,NA,"5.6","Southern Metropolitan","10331"
"6021","24/09/2016","h",2450000,1012,NA,4,2,2,1900,"5.6","Southern Metropolitan","10331"
"6022","24/09/2016","h",NA,315,153,3,1,1,1900,"5.6","Southern Metropolitan","10331"
"6023","24/09/2016","h",2460000,737,293,4,4,2,1910,"5.6","Southern Metropolitan","10331"
"6024","25/02/2017","h",NA,0,NA,4,2,2,1990,"5.6","Southern Metropolitan","10331"
"6025","25/02/2017","t",NA,1092,NA,2,2,2,NA,"5.6","Southern Metropolitan","10331"
"6026","25/02/2017","h",2850000,690,248,4,2,4,1890,"5.6","Southern Metropolitan","10331"
"6027","25/02/2017","h",2150000,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6028","25/02/2017","u",NA,0,NA,2,1,2,1995,"5.6","Southern Metropolitan","10331"
"6029","25/02/2017","h",NA,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6030","25/02/2017","h",2425000,534,237,5,2,2,1890,"5.6","Southern Metropolitan","10331"
"6031","25/02/2017","u",610000,745,72,2,1,1,1968,"5.6","Southern Metropolitan","10331"
"6032","25/02/2017","t",2350000,NA,NA,3,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6033","25/02/2017","u",955000,140,121,3,2,2,1980,"5.6","Southern Metropolitan","10331"
"6034","26/07/2016","t",707500,124,86,2,1,1,1992,"5.6","Southern Metropolitan","10331"
"6035","26/07/2016","u",727500,NA,NA,2,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6036","26/07/2016","h",1410000,442,NA,3,2,1,NA,"5.6","Southern Metropolitan","10331"
"6037","26/07/2016","h",NA,274,NA,3,1,0,NA,"5.6","Southern Metropolitan","10331"
"6038","26/07/2016","t",732000,904,110,3,1,1,1980,"5.6","Southern Metropolitan","10331"
"6039","27/06/2016","h",2875000,1065,90,2,1,1,1910,"5.6","Southern Metropolitan","10331"
"6040","27/06/2016","h",1565000,535,NA,3,1,1,1947,"5.6","Southern Metropolitan","10331"
"6041","27/06/2016","u",480000,0,NA,2,2,1,2005,"5.6","Southern Metropolitan","10331"
"6042","27/06/2016","h",1725000,709,NA,4,2,3,NA,"5.6","Southern Metropolitan","10331"
"6043","27/06/2016","h",NA,162,125,3,1,1,1890,"5.6","Southern Metropolitan","10331"
"6044","27/11/2016","u",730000,NA,NA,2,1,1,NA,"5.6","Southern Metropolitan","10331"
"6045","27/11/2016","h",NA,NA,NA,7,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6046","27/11/2016","h",NA,283,187,3,2,1,1900,"5.6","Southern Metropolitan","10331"
"6047","27/11/2016","h",1830000,NA,NA,4,NA,NA,NA,"5.6","Southern Metropolitan","10331"
"6048","27/11/2016","h",1500000,857,130,3,1,2,1941,"5.6","Southern Metropolitan","10331"
"6049","27/11/2016","h",1750000,641,230,4,3,2,2010,"5.6","Southern Metropolitan","10331"
"6050","27/11/2016","u",1100000,0,115,3,1,1,1935,"5.6","Southern Metropolitan","10331"
"6051","27/11/2016","h",1290000,321,NA,3,1,0,NA,"5.6","Southern Metropolitan","10331"
"6052","27/11/2016","h",1440000,298,130,3,1,1,1900,"5.6","Southern Metropolitan","10331"
"6053","27/11/2016","h",2560000,670,346,4,3,4,1990,"5.6","Southern Metropolitan","10331"
"6054","27/11/2016","h",2600000,674,281,5,2,2,1959,"5.6","Southern Metropolitan","10331"
